bodyId,type,instance,class,somaSide
10013,MBON01,MBON01(y5B'2a)_R,MBON,R
10079,MBON06,MBON06(B1>a)_R,MBON,R
10267,MBON14,MBON14(a3)_R,MBON,R
10495,MBON05,MBON05(y4>y1y2)_R,MBON,R
10599,MBON35,MBON35(y2)_L,MBON,L
10704,MBON11,MBON11(y1pedc>a/B)_L,MBON,L
10804,MBON20,MBON20(y1y2)_R,MBON,R
10816,MBON31,MBON31(a'1a)_L,MBON,L
10826,MBON21,MBON21(y4y5)_L,MBON,L
11145,MBON20,MBON20(y1y2)_L,MBON,L
11176,MBON26,MBON26(b'2d)_R,MBON,R
11402,MBON11,MBON11(y1pedc>a/B)_R,MBON,R
11455,MBON32,MBON32(y2)_L,MBON,L
11777,MBON15,MBON15(a'1)_R,MBON,R
11785,MBON33,MBON33(y2y3)_L,MBON,L
11805,MBON31,MBON31(a'1a)_R,MBON,R
11862,KCab-s,KCab-s_L,Kenyon_Cell,L
11873,MBON14,MBON14(a3)_L,MBON,L
11990,MBON22,MBON22(calyx)_R,MBON,R
12690,MBON06,MBON06(B1>a)_L,MBON,L
12726,MBON13,MBON13(a'2)_L,MBON,L
12859,MBON07,MBON07(a1)_R,MBON,R
12918,MBON22,MBON22(calyx)_L,MBON,L
13173,KCab-c,KCab-c_R,Kenyon_Cell,R
13728,MBON12,MBON12(y2a'1)_L,MBON,L
13768,MBON12,MBON12(y2a'1)_L,MBON,L
14221,MBON18,MBON18(a2sc)_R,MBON,R
14292,KCg-m,KCg-m_R,Kenyon_Cell,R
15103,KCg-m,KCg-m_R,Kenyon_Cell,R
15626,MBON07,MBON07(a1)_L,MBON,L
15708,MBON24,MBON24(B2y5)_R,MBON,R
17488,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
17946,MBON14,MBON14(a3)_R,MBON,R
18031,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
18406,MBON24,MBON24(B2y5)_L,MBON,L
18540,KCg-s1,KCg-s1_R,Kenyon_Cell,R
18603,MBON07,MBON07(a1)_L,MBON,L
18713,MBON09,MBON09(y3B'1)_L,MBON,L
19083,KCg-m,KCg-m_L,Kenyon_Cell,L
19102,KCg-d,KCg-d_R,Kenyon_Cell,R
19267,MBON09,MBON09(y3B'1)_L,MBON,L
19366,MBON14,MBON14(a3)_L,MBON,L
19788,KCg-d,KCg-d_L,Kenyon_Cell,L
20322,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
20773,KCg-m,KCg-m_R,Kenyon_Cell,R
20835,MBON23,MBON23(a2sp)_R,MBON,R
21242,MBON09,MBON09(y3B'1)_R,MBON,R
21778,KCg-s1,KCg-s1_L,Kenyon_Cell,L
21879,KCg-m,KCg-m_R,Kenyon_Cell,R
22031,KCg-m,KCg-m_R,Kenyon_Cell,R
22533,KCg-m,KCg-m_R,Kenyon_Cell,R
22995,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
23037,KCab-s,KCab-s_R,Kenyon_Cell,R
23166,KCg-m,KCg-m_R,Kenyon_Cell,R
24146,KCg-s2,KCg-s2_L,Kenyon_Cell,L
24204,KCg-m,KCg-m_R,Kenyon_Cell,R
24695,KCab-m,KCab-m_R,Kenyon_Cell,R
24959,KCg-m,KCg-m_R,Kenyon_Cell,R
25017,KCg-m,KCg-m_R,Kenyon_Cell,R
25030,KCg-s2,KCg-s2_R,Kenyon_Cell,R
25631,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
25879,KCab-m,KCab-m_R,Kenyon_Cell,R
26485,MBON28,MBON28(a'3a)_R,MBON,R
26792,KCg-m,KCg-m_R,Kenyon_Cell,R
26853,MBON19,MBON19(a2p3p)_R,MBON,R
27583,KCg-m,KCg-m_R,Kenyon_Cell,R
28196,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
28516,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
28622,MBON28,MBON28(a'3a)_L,MBON,L
28631,KCg-m,KCg-m_R,Kenyon_Cell,R
28848,KCg-d,KCg-d_L,Kenyon_Cell,L
29471,KCab-m,KCab-m_R,Kenyon_Cell,R
29728,KCg-m,KCg-m_R,Kenyon_Cell,R
30397,KCg-d,KCg-d_R,Kenyon_Cell,R
31016,MBON17,MBON17(a'3m)_L,MBON,L
31083,MBON15-like,MBON15-like(a'1a'2)_L,MBON,L
31720,KCg-m,KCg-m_R,Kenyon_Cell,R
32035,KCg-m,KCg-m_R,Kenyon_Cell,R
32386,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
32683,KCg-d,KCg-d_L,Kenyon_Cell,L
33086,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
33617,MBON19,MBON19(a2p3p)_R,MBON,R
33673,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
33808,KCg-m,KCg-m_L,Kenyon_Cell,L
34130,KCg-m,KCg-m_R,Kenyon_Cell,R
34870,KCab-p,KCab-p_R,Kenyon_Cell,R
34908,KCg-m,KCg-m_R,Kenyon_Cell,R
35073,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
35180,KCg-d,KCg-d_R,Kenyon_Cell,R
35489,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
35668,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
35736,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
35775,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
36007,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
36043,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
36094,MBON19,MBON19(a2p3p)_L,MBON,L
36119,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
36251,KCg-m,KCg-m_R,Kenyon_Cell,R
36376,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
36378,KCg-m,KCg-m_R,Kenyon_Cell,R
36482,KCab-c,KCab-c_R,Kenyon_Cell,R
36713,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
36723,KCg-d,KCg-d_R,Kenyon_Cell,R
36839,KCg-m,KCg-m_R,Kenyon_Cell,R
37043,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
37293,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
37311,KCg-m,KCg-m_R,Kenyon_Cell,R
37432,KCg-m,KCg-m_R,Kenyon_Cell,R
37720,KCab-s,KCab-s_R,Kenyon_Cell,R
37860,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
37904,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
37916,KCg-m,KCg-m_L,Kenyon_Cell,L
38113,KCg-m,KCg-m_L,Kenyon_Cell,L
38121,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
38528,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
38549,KCg-m,KCg-m_L,Kenyon_Cell,L
38657,KCg-d,KCg-d_R,Kenyon_Cell,R
38684,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
38746,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
38774,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
38853,MBON15,MBON15(a'1)_L,MBON,L
38859,MBON15-like,MBON15-like(a'1a'2)_L,MBON,L
38934,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
38962,KCg-m,KCg-m_L,Kenyon_Cell,L
38967,KCg-m,KCg-m_R,Kenyon_Cell,R
39205,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
39316,KCg-d,KCg-d_R,Kenyon_Cell,R
39456,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
39531,KCg-m,KCg-m_L,Kenyon_Cell,L
39569,KCg-m,KCg-m_R,Kenyon_Cell,R
39608,MBON10,MBON10(B'1)_L,MBON,L
39655,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
39771,KCg-d,KCg-d_R,Kenyon_Cell,R
39909,KCg-m,KCg-m_R,Kenyon_Cell,R
40027,KCg-d,KCg-d_L,Kenyon_Cell,L
40066,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
40327,KCg-m,KCg-m_R,Kenyon_Cell,R
40376,KCg-m,KCg-m_R,Kenyon_Cell,R
40602,KCg-m,KCg-m_R,Kenyon_Cell,R
40615,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
40788,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
40821,KCg,KCg_L,Kenyon_Cell,L
40921,KCg-m,KCg-m_R,Kenyon_Cell,R
41131,KCg-m,KCg-m_L,Kenyon_Cell,L
41134,KCg-d,KCg-d_R,Kenyon_Cell,R
41150,KCg-m,KCg-m_R,Kenyon_Cell,R
41232,KCg-m,KCg-m_R,Kenyon_Cell,R
41295,KCg-m,KCg-m_R,Kenyon_Cell,R
41378,KCg-m,KCg-m_R,Kenyon_Cell,R
41406,KCab-c,KCab-c_R,Kenyon_Cell,R
41480,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
41509,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
41555,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
41602,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
41645,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
41692,MBON17,MBON17(a'3m)_R,MBON,R
41787,KCg-m,KCg-m_R,Kenyon_Cell,R
41793,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
41807,KCg-m,KCg-m_R,Kenyon_Cell,R
41891,KCg-m,KCg-m_R,Kenyon_Cell,R
41899,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
41920,KCg-m,KCg-m_L,Kenyon_Cell,L
41968,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
42111,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
42115,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
42131,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
42140,KCg-m,KCg-m_L,Kenyon_Cell,L
42182,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
42185,KCab-p,KCab-p_R,Kenyon_Cell,R
42216,KCg-m,KCg-m_R,Kenyon_Cell,R
42260,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
42370,KCg-d,KCg-d_R,Kenyon_Cell,R
42409,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
42425,KCg-m,KCg-m_R,Kenyon_Cell,R
42582,KCab-s,KCab-s_R,Kenyon_Cell,R
42597,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
42744,KCg-m,KCg-m_L,Kenyon_Cell,L
42813,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
42908,KCg-m,KCg-m_R,Kenyon_Cell,R
42969,KCg-d,KCg-d_R,Kenyon_Cell,R
43228,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
43246,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
43321,KCab-m,KCab-m_R,Kenyon_Cell,R
43351,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
43354,KCg-m,KCg-m_L,Kenyon_Cell,L
43358,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
43379,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
43380,KCg-m,KCg-m_R,Kenyon_Cell,R
43462,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
43474,KCab-m,KCab-m_R,Kenyon_Cell,R
43580,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
43597,KCg-m,KCg-m_R,Kenyon_Cell,R
43616,KCg-m,KCg-m_R,Kenyon_Cell,R
43639,KCg-m,KCg-m_L,Kenyon_Cell,L
43658,KCg-m,KCg-m_R,Kenyon_Cell,R
43775,KCg-m,KCg-m_R,Kenyon_Cell,R
43811,KCg-m,KCg-m_L,Kenyon_Cell,L
43850,KCg-m,KCg-m_R,Kenyon_Cell,R
43856,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
43867,KCg-d,KCg-d_R,Kenyon_Cell,R
43876,KCg-m,KCg-m_R,Kenyon_Cell,R
43889,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
43899,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
43980,KCg-m,KCg-m_R,Kenyon_Cell,R
44024,KCg-m,KCg-m_R,Kenyon_Cell,R
44035,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
44054,KCg-m,KCg-m_R,Kenyon_Cell,R
44069,KCg-d,KCg-d_L,Kenyon_Cell,L
44082,KCg-m,KCg-m_R,Kenyon_Cell,R
44179,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
44260,KCg-m,KCg-m_L,Kenyon_Cell,L
44314,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
44485,KCg-d,KCg-d_R,Kenyon_Cell,R
44551,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
44557,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
44619,MBON15-like,MBON15-like(a'1a'2)_R,MBON,R
44647,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
44682,KCg-m,KCg-m_L,Kenyon_Cell,L
44748,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
44766,KCg-m,KCg-m_R,Kenyon_Cell,R
44820,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
44840,KCg-m,KCg-m_R,Kenyon_Cell,R
44848,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
44850,KCg-s3,KCg-s3_L,Kenyon_Cell,L
44940,KCg-m,KCg-m_R,Kenyon_Cell,R
44948,KCg-d,KCg-d_R,Kenyon_Cell,R
45016,KCg-m,KCg-m_R,Kenyon_Cell,R
45032,KCab-s,KCab-s_R,Kenyon_Cell,R
45060,KCg-m,KCg-m_R,Kenyon_Cell,R
45066,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
45183,KCg-m,KCg-m_R,Kenyon_Cell,R
45199,KCg-m,KCg-m_L,Kenyon_Cell,L
45259,KCg-m,KCg-m_L,Kenyon_Cell,L
45266,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
45380,KCg-m,KCg-m_L,Kenyon_Cell,L
45388,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
45392,KCg-m,KCg-m_R,Kenyon_Cell,R
45434,KCg-m,KCg-m_L,Kenyon_Cell,L
45460,KCg-m,KCg-m_L,Kenyon_Cell,L
45467,KCg-m,KCg-m_L,Kenyon_Cell,L
45512,KCg-m,KCg-m_R,Kenyon_Cell,R
45529,KCab-s,KCab-s_R,Kenyon_Cell,R
45553,KCg-m,KCg-m_R,Kenyon_Cell,R
45563,KCg-m,KCg-m_R,Kenyon_Cell,R
45612,KCg-m,KCg-m_R,Kenyon_Cell,R
45620,KCg-m,KCg-m_L,Kenyon_Cell,L
45663,KCg-m,KCg-m_R,Kenyon_Cell,R
45721,KCab-s,KCab-s_R,Kenyon_Cell,R
45736,KCg-m,KCg-m_R,Kenyon_Cell,R
45761,KCg-m,KCg-m_R,Kenyon_Cell,R
45807,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
45881,KCg-m,KCg-m_R,Kenyon_Cell,R
45950,KCg-m,KCg-m_L,Kenyon_Cell,L
46056,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
46118,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
46195,KCg-m,KCg-m_R,Kenyon_Cell,R
46196,KCg-d,KCg-d_R,Kenyon_Cell,R
46266,KCg-m,KCg-m_R,Kenyon_Cell,R
46287,KCg-m,KCg-m_R,Kenyon_Cell,R
46398,KCab-p,KCab-p_R,Kenyon_Cell,R
46400,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
46425,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
46457,KCg-m,KCg-m_R,Kenyon_Cell,R
46463,KCg-m,KCg-m_R,Kenyon_Cell,R
46475,KCg-m,KCg-m_R,Kenyon_Cell,R
46497,KCg-m,KCg-m_L,Kenyon_Cell,L
46566,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
46592,KCab-s,KCab-s_R,Kenyon_Cell,R
46631,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
46670,KCg-m,KCg-m_R,Kenyon_Cell,R
46806,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
46991,KCg-m,KCg-m_R,Kenyon_Cell,R
47026,KCg-m,KCg-m_R,Kenyon_Cell,R
47074,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
47101,KCg-m,KCg-m_L,Kenyon_Cell,L
47117,KCg-m,KCg-m_L,Kenyon_Cell,L
47181,KCg-d,KCg-d_L,Kenyon_Cell,L
47193,KCab-s,KCab-s_L,Kenyon_Cell,L
47203,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
47287,KCg-m,KCg-m_L,Kenyon_Cell,L
47301,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
47354,KCg-d,KCg-d_R,Kenyon_Cell,R
47380,KCg-m,KCg-m_R,Kenyon_Cell,R
47391,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
47401,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
47435,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
47441,KCg-m,KCg-m_R,Kenyon_Cell,R
47446,KCg-m,KCg-m_R,Kenyon_Cell,R
47551,MBON19,MBON19(a2p3p)_L,MBON,L
47567,KCg-d,KCg-d_L,Kenyon_Cell,L
47630,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
47694,KCg-m,KCg-m_L,Kenyon_Cell,L
47732,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
47737,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
47758,KCg-m,KCg-m_L,Kenyon_Cell,L
47771,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
47779,KCg-m,KCg-m_R,Kenyon_Cell,R
47793,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
47834,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
47847,KCg-d,KCg-d_R,Kenyon_Cell,R
47858,KCg-m,KCg-m_R,Kenyon_Cell,R
47901,KCg-m,KCg-m_R,Kenyon_Cell,R
47984,KCg-m,KCg-m_R,Kenyon_Cell,R
47988,KCg-m,KCg-m_L,Kenyon_Cell,L
47997,KCg-m,KCg-m_R,Kenyon_Cell,R
48009,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
48021,KCg-m,KCg-m_R,Kenyon_Cell,R
48030,KCab-s,KCab-s_L,Kenyon_Cell,L
48032,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
48034,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
48100,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
48111,KCg-m,KCg-m_R,Kenyon_Cell,R
48122,KCg-d,KCg-d_L,Kenyon_Cell,L
48147,KCg-d,KCg-d_R,Kenyon_Cell,R
48174,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
48219,KCab-p,KCab-p_R,Kenyon_Cell,R
48309,KCg-m,KCg-m_R,Kenyon_Cell,R
48313,KCg-m,KCg-m_R,Kenyon_Cell,R
48337,KCg-m,KCg-m_L,Kenyon_Cell,L
48347,KCg-m,KCg-m_R,Kenyon_Cell,R
48438,KCg-d,KCg-d_R,Kenyon_Cell,R
48443,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
48502,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
48515,KCg-m,KCg-m_R,Kenyon_Cell,R
48517,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
48533,KCg-d,KCg-d_R,Kenyon_Cell,R
48596,KCg-m,KCg-m_L,Kenyon_Cell,L
48632,KCg-d,KCg-d_R,Kenyon_Cell,R
48641,KCg-d,KCg-d_R,Kenyon_Cell,R
48729,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
48759,KCg-m,KCg-m_L,Kenyon_Cell,L
48779,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
48829,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
48886,KCg-m,KCg-m_R,Kenyon_Cell,R
48904,KCg-m,KCg-m_R,Kenyon_Cell,R
48912,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
48975,KCg-m,KCg-m_R,Kenyon_Cell,R
48978,KCg-d,KCg-d_R,Kenyon_Cell,R
49019,KCg-m,KCg-m_R,Kenyon_Cell,R
49022,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
49052,KCg-d,KCg-d_R,Kenyon_Cell,R
49073,KCg-m,KCg-m_R,Kenyon_Cell,R
49124,KCg-m,KCg-m_L,Kenyon_Cell,L
49160,KCg-m,KCg-m_L,Kenyon_Cell,L
49254,KCg-m,KCg-m_R,Kenyon_Cell,R
49262,MBON10,MBON10(B'1)_R,MBON,R
49279,KCg-m,KCg-m_R,Kenyon_Cell,R
49345,KCg-d,KCg-d_R,Kenyon_Cell,R
49354,KCab-c,KCab-c_R,Kenyon_Cell,R
49363,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
49365,KCab-s,KCab-s_R,Kenyon_Cell,R
49394,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
49420,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
49450,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
49480,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
49526,KCg-m,KCg-m_L,Kenyon_Cell,L
49535,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
49544,KCg-m,KCg-m_L,Kenyon_Cell,L
49545,KCg-m,KCg-m_L,Kenyon_Cell,L
49569,KCg-m,KCg-m_R,Kenyon_Cell,R
49594,KCab-s,KCab-s_R,Kenyon_Cell,R
49632,KCg-m,KCg-m_R,Kenyon_Cell,R
49661,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
49687,KCg-m,KCg-m_R,Kenyon_Cell,R
49709,KCg-d,KCg-d_R,Kenyon_Cell,R
49710,KCg-d,KCg-d_R,Kenyon_Cell,R
49750,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
49752,KCg-m,KCg-m_R,Kenyon_Cell,R
49774,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
49805,KCg-m,KCg-m_R,Kenyon_Cell,R
49867,KCg-m,KCg-m_L,Kenyon_Cell,L
49899,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
49903,KCg-m,KCg-m_R,Kenyon_Cell,R
49950,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
49978,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
49987,KCg-m,KCg-m_R,Kenyon_Cell,R
50035,KCg-m,KCg-m_R,Kenyon_Cell,R
50057,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
50065,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
50122,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
50123,KCab-s,KCab-s_R,Kenyon_Cell,R
50185,KCg-m,KCg-m_R,Kenyon_Cell,R
50256,KCg-m,KCg-m_R,Kenyon_Cell,R
50291,KCg-m,KCg-m_R,Kenyon_Cell,R
50304,KCg-m,KCg-m_R,Kenyon_Cell,R
50411,KCg-m,KCg-m_L,Kenyon_Cell,L
50427,KCab-s,KCab-s_R,Kenyon_Cell,R
50454,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
50471,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
50568,KCg-m,KCg-m_L,Kenyon_Cell,L
50582,KCg-d,KCg-d_R,Kenyon_Cell,R
50591,KCg-m,KCg-m_L,Kenyon_Cell,L
50659,KCab-c,KCab-c_R,Kenyon_Cell,R
50698,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
50705,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
50712,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
50744,KCg-m,KCg-m_R,Kenyon_Cell,R
50746,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
50776,KCab-s,KCab-s_R,Kenyon_Cell,R
50791,KCg-m,KCg-m_L,Kenyon_Cell,L
50820,KCg-m,KCg-m_L,Kenyon_Cell,L
50839,KCg-m,KCg-m_R,Kenyon_Cell,R
50933,KCg-d,KCg-d_L,Kenyon_Cell,L
51010,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
51053,KCg-m,KCg-m_L,Kenyon_Cell,L
51054,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
51055,KCg-m,KCg-m_L,Kenyon_Cell,L
51093,KCg-m,KCg-m_R,Kenyon_Cell,R
51095,KCg-m,KCg-m_R,Kenyon_Cell,R
51113,KCg-m,KCg-m_R,Kenyon_Cell,R
51121,KCg-m,KCg-m_R,Kenyon_Cell,R
51195,KCg-m,KCg-m_R,Kenyon_Cell,R
51254,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
51318,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
51330,KCg-m,KCg-m_L,Kenyon_Cell,L
51334,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
51354,KCg-m,KCg-m_R,Kenyon_Cell,R
51383,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
51391,KCg-m,KCg-m_R,Kenyon_Cell,R
51394,KCab-p,KCab-p_R,Kenyon_Cell,R
51408,KCg-m,KCg-m_R,Kenyon_Cell,R
51428,KCg-m,KCg-m_R,Kenyon_Cell,R
51430,KCg-m,KCg-m_R,Kenyon_Cell,R
51459,KCg-m,KCg-m_L,Kenyon_Cell,L
51516,KCg-m,KCg-m_R,Kenyon_Cell,R
51535,KCg-m,KCg-m_L,Kenyon_Cell,L
51538,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
51552,KCg-m,KCg-m_L,Kenyon_Cell,L
51553,KCg-m,KCg-m_L,Kenyon_Cell,L
51556,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
51583,KCg-m,KCg-m_L,Kenyon_Cell,L
51600,KCab-p,KCab-p_R,Kenyon_Cell,R
51667,KCg-m,KCg-m_R,Kenyon_Cell,R
51679,KCg-d,KCg-d_R,Kenyon_Cell,R
51686,KCab-p,KCab-p_R,Kenyon_Cell,R
51688,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
51715,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
51742,KCg-m,KCg-m_L,Kenyon_Cell,L
51745,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
